area,building,direction,elevator,floor,garden,heating,_id,layout,region,renovation,stairway,structure,totalPrice,type,unitPrice,usage,year
102.85,,东 西,,中楼层 (共6层),黄雁村,自供暖,101117597570,3室1厅1厨1卫,碑林,简装,一梯三户,混合结构,103.0,平层,10015.0,普通住宅,满五年
88.95,板塔结合,西南,有,中楼层 (共32层),城西,集中供暖,101117594248,3室2厅1厨1卫,莲湖,精装,两梯四户,钢混结构,170.0,平层,19112.0,普通住宅,满两年
90.07,板塔结合,南 北,有,低楼层 (共26层),经开南,集中供暖,101117594268,3室2厅1厨1卫,未央,简装,两梯四户,钢混结构,157.0,平层,17431.0,普通住宅,满五年
57.51,板楼,南 北,,低楼层 (共6层),城东,集中供暖,101117594306,2室2厅1厨1卫,新城区,简装,一梯三户,钢混结构,67.0,平层,11651.0,普通住宅,满五年
29.59,板塔结合,北,有,低楼层 (共32层),城西,集中供暖,101117594394,1室0厅1厨1卫,莲湖,精装,四梯十三户,钢混结构,40.0,平层,13519.0,普通住宅,未满两年
95.64,板塔结合,南 北,有,低楼层 (共34层),经开北,集中供暖,101117594419,3室2厅1厨2卫,未央,其他,两梯四户,钢混结构,183.0,平层,19135.0,普通住宅,满五年
67.67,板塔结合,西北,有,中楼层 (共31层),高新六路,集中供暖,101117594435,2室1厅1厨1卫,雁塔,精装,四梯十三户,钢混结构,108.0,平层,15960.0,普通住宅,满五年
80.56,板塔结合,南,有,中楼层 (共33层),雁南,集中供暖,101117594682,3室1厅1厨1卫,雁塔,精装,三梯十户,钢混结构,175.0,平层,21723.0,普通住宅,满两年
90.49,板楼,南,有,中楼层 (共24层),高新六路,集中供暖,101117594706,2室1厅1厨1卫,雁塔,精装,两梯三户,钢混结构,148.0,平层,16356.0,普通住宅,满五年
106.28,板塔结合,南 北,有,低楼层 (共33层),陕西大会堂,集中供暖,101117594730,2室1厅1厨1卫,雁塔,毛坯,两梯四户,钢混结构,155.0,平层,14585.0,普通住宅,满两年
27.0,,东,,地下室 (共13层),曲江,,101117594815,,雁塔,,,,19.0,,7038.0,车库,
104.0,板塔结合,南 北,有,中楼层 (共18层),城南,集中供暖,101117594872,2室1厅1厨2卫,雁塔,其他,两梯四户,钢混结构,195.0,平层,18750.0,普通住宅,满五年
70.75,板楼,东,,高楼层 (共5层),城西,集中供暖,101117594900,2室1厅1厨1卫,莲湖,其他,一梯八户,混合结构,75.0,平层,10601.0,普通住宅,满五年
26.08,塔楼,北,有,中楼层 (共16层),经开北,自供暖,101117595022,1室0厅1厨1卫,未央,简装,两梯十五户,框架结构,29.0,平层,11120.0,普通住宅,满两年
120.16,板塔结合,南 北,有,低楼层 (共16层),浐河西路,集中供暖,101117595069,3室2厅1厨2卫,未央,精装,两梯三户,钢混结构,200.0,平层,16645.0,普通住宅,满两年
75.8,板塔结合,南 北,有,低楼层 (共29层),城西,集中供暖,101117595081,2室1厅1厨1卫,未央,简装,两梯四户,钢混结构,110.0,平层,14512.0,普通住宅,满五年
97.29,板楼,南,有,低楼层 (共20层),城西,集中供暖,101117595122,3室2厅1厨1卫,未央,其他,一梯两户,钢混结构,160.0,平层,16446.0,普通住宅,未满两年
90.6,板塔结合,西南,有,中楼层 (共26层),城南,集中供暖,101117591906,2室2厅1厨1卫,雁塔,精装,两梯六户,钢混结构,114.0,平层,12583.0,普通住宅,满两年
65.93,板楼,南,有,低楼层 (共34层),广泰门,集中供暖,101117591908,2室1厅1厨1卫,未央,简装,两梯五户,钢混结构,123.0,平层,18657.0,普通住宅,未满两年
92.76,板塔结合,西南,有,低楼层 (共26层),城西,集中供暖,101117591909,3室2厅1厨1卫,莲湖,简装,两梯四户,钢混结构,164.0,平层,17681.0,普通住宅,满两年
130.78,板楼,南 北,有,高楼层 (共32层),经开南,集中供暖,101117592039,3室2厅1厨2卫,未央,精装,两梯三户,钢混结构,290.0,平层,22175.0,普通住宅,未满两年
32.01,板楼,东,有,低楼层 (共20层),高新六路,集中供暖,101117592096,1室1厅1厨1卫,雁塔,其他,四梯十六户,钢混结构,76.6,平层,23931.0,普通住宅,满两年
118.26,板塔结合,西南,有,低楼层 (共28层),安装四处,集中供暖,101117592168,3室2厅1厨1卫,灞桥,精装,两梯四户,钢混结构,155.0,平层,13107.0,普通住宅,满五年
25.7,,南,,地下室 (共0层),广泰门,,101117592170,,未央,,,,26.0,,10117.0,车库,
72.89,塔楼,南,有,高楼层 (共23层),太白南路,集中供暖,101117592208,3室2厅1厨1卫,雁塔,精装,四梯二十六户,钢混结构,116.0,复式,15915.0,普通住宅,满五年
89.08,板楼,南 北,有,中楼层 (共18层),锦业路,集中供暖,101117592214,2室2厅1厨1卫,雁塔,精装,两梯四户,钢混结构,219.0,平层,24585.0,普通住宅,满五年
113.17,板塔结合,南 北,有,中楼层 (共26层),曲江,集中供暖,101117592331,3室1厅1厨2卫,雁塔,其他,两梯四户,钢混结构,268.0,平层,23682.0,普通住宅,满两年
111.65,板塔结合,南 西南,有,高楼层 (共33层),城南,集中供暖,101117592335,3室2厅1厨1卫,雁塔,毛坯,两梯四户,钢混结构,210.0,平层,18809.0,普通住宅,未满两年
49.0,塔楼,东,有,中楼层 (共27层),城东,集中供暖,101117592624,1室0厅1厨1卫,新城区,简装,四梯二十八户,钢混结构,48.0,平层,9796.0,普通住宅,满五年
73.89,,北,,高楼层 (共7层),城内,,101117592756,3室1厅1厨1卫,新城区,其他,一梯一户,混合结构,90.0,平层,12181.0,普通住宅,满两年
134.52,板塔结合,南 北,有,中楼层 (共33层),经开南,集中供暖,101117592851,3室2厅1厨2卫,未央,简装,两梯四户,框架结构,160.0,平层,11895.0,普通住宅,满两年
141.07,板塔结合,南 北,有,高楼层 (共8层),世博园,集中供暖,101117592868,3室1厅1厨2卫,灞桥,毛坯,一梯两户,钢混结构,240.0,平层,17013.0,普通住宅,满两年
54.51,塔楼,南,有,中楼层 (共17层),科技六路,自供暖,101117592914,1室1厅1厨1卫,雁塔,精装,四梯三十七户,框架结构,110.0,平层,20180.0,普通住宅,满五年
162.33,板塔结合,南 北,有,中楼层 (共23层),城东,自供暖,101117589383,4室1厅1厨2卫,新城区,简装,两梯六户,砖混结构,156.0,平层,9611.0,普通住宅,满五年
123.98,板塔结合,南 北,有,高楼层 (共33层),长安,集中供暖,101117589417,3室2厅1厨2卫,长安,精装,两梯四户,钢混结构,280.0,平层,22585.0,普通住宅,未满两年
119.42,板楼,南 北,有,高楼层 (共34层),雁南,集中供暖,101117589450,3室2厅1厨2卫,雁塔,精装,两梯四户,钢混结构,300.0,平层,25122.0,普通住宅,满两年
42.85,板塔结合,北,有,高楼层 (共32层),城南,集中供暖,101117589479,1室0厅1厨1卫,雁塔,其他,三梯十二户,钢混结构,60.0,平层,14003.0,普通住宅,满两年
80.59,板楼,南,有,低楼层 (共33层),高陵,集中供暖,101117589767,2室1厅1厨1卫,高陵,其他,两梯四户,钢混结构,85.5,平层,10610.0,普通住宅,
111.21,板塔结合,东南,有,高楼层 (共24层),城西,集中供暖,101117589994,3室2厅1厨1卫,莲湖,其他,两梯六户,框架结构,158.0,平层,14208.0,普通住宅,满五年
29.97,板塔结合,西,有,中楼层 (共30层),城西,集中供暖,101117590005,1室0厅0厨1卫,莲湖,其他,六梯二十四户,钢混结构,26.5,平层,8843.0,商住两用,未满两年
206.22,板塔结合,南,,低楼层 (共3层),浐河西路,,101117590009,5室1厅1厨1卫,未央,其他,一梯两户,钢混结构,350.0,,16973.0,底商,未满两年
106.86,板塔结合,南 北,有,低楼层 (共26层),紫薇田园都市,集中供暖,101117590046,3室2厅1厨2卫,长安,其他,两梯四户,钢混结构,238.0,平层,22273.0,普通住宅,满五年
141.38,板塔结合,南 北,有,中楼层 (共16层),曲江,集中供暖,101117590189,4室2厅1厨2卫,雁塔,精装,两梯四户,钢混结构,470.0,平层,33244.0,普通住宅,满五年
32.64,塔楼,北,有,高楼层 (共16层),矿山路,集中供暖,101117590236,2室1厅1厨1卫,灞桥,精装,一梯十一户,钢混结构,80.0,跃层,24510.0,普通住宅,满五年
56.98,板楼,北,有,中楼层 (共34层),城西,集中供暖,101117590335,2室1厅1厨1卫,莲湖,其他,三梯八户,钢混结构,120.0,平层,21061.0,普通住宅,满两年
87.45,板楼,南 北,,高楼层 (共7层),城北,集中供暖,101117590445,2室2厅1厨1卫,未央,简装,一梯两户,混合结构,99.0,平层,11321.0,普通住宅,满五年
56.99,板楼,南 北,,中楼层 (共5层),高新六路,集中供暖,101117590488,2室1厅1厨1卫,雁塔,精装,一梯两户,混合结构,58.0,平层,10178.0,普通住宅,满五年
46.36,板塔结合,南,有,高楼层 (共15层),高陵,集中供暖,101117590593,2室1厅1厨2卫,高陵,其他,两梯十一户,钢混结构,55.0,跃层,11864.0,普通住宅,
198.0,板塔结合,西南,有,高楼层 (共35层),城东,集中供暖,101117590819,3室2厅1厨2卫,新城区,其他,两梯九户,钢混结构,267.9,复式,13531.0,普通住宅,未满两年
109.99,板塔结合,南 北,,高楼层 (共33层),西咸,集中供暖,101117587694,3室2厅1厨2卫,西咸新区（西安）,其他,一梯四户,钢混结构,158.0,平层,14365.0,普通住宅,未满两年
103.93,板塔结合,南 西南,有,低楼层 (共32层),城西,自供暖,101117587870,3室2厅1厨1卫,未央,精装,两梯四户,钢混结构,155.0,平层,14914.0,普通住宅,满两年
103.92,板塔结合,南 北,有,低楼层 (共11层),曲江,集中供暖,101117587962,3室2厅1厨2卫,雁塔,其他,两梯四户,钢混结构,140.0,平层,13472.0,普通住宅,满五年
125.93,板楼,南 北,有,高楼层 (共18层),城南,集中供暖,101117587993,3室1厅1厨2卫,雁塔,其他,一梯两户,钢混结构,268.0,平层,21282.0,普通住宅,满五年
121.3,板塔结合,南 西南,有,中楼层 (共28层),城西,集中供暖,101117588004,3室2厅1厨2卫,雁塔,简装,两梯八户,钢混结构,188.0,平层,15499.0,普通住宅,满两年
87.18,板楼,西南,有,中楼层 (共11层),经开北,集中供暖,101117588089,2室1厅1厨1卫,未央,精装,一梯八户,框架结构,105.0,平层,12045.0,普通住宅,满五年
104.62,板塔结合,南,有,低楼层 (共33层),经开南,集中供暖,101117588102,2室1厅1厨1卫,未央,精装,两梯七户,钢混结构,117.0,平层,11184.0,普通住宅,满五年
125.23,板楼,南 北,有,高楼层 (共32层),城北,集中供暖,101117588103,4室2厅1厨2卫,新城区,其他,两梯四户,钢混结构,219.0,平层,17488.0,普通住宅,满两年
88.0,板塔结合,北,有,低楼层 (共25层),长安,集中供暖,101117588136,2室1厅1厨1卫,长安,其他,两梯五户,钢混结构,126.0,平层,14319.0,普通住宅,满两年
57.37,板塔结合,北,有,高楼层 (共27层),经开南,集中供暖,101117588295,1室1厅1厨1卫,未央,其他,两梯六户,框架结构,90.0,平层,15688.0,普通住宅,满五年
75.04,板塔结合,南 北,无,高楼层 (共6层),城南,集中供暖,101117588353,3室2厅1厨1卫,雁塔,其他,一梯两户,混合结构,120.0,平层,15992.0,普通住宅,满两年
96.15,板塔结合,南,有,低楼层 (共32层),曲江,自供暖,101117588470,3室1厅1厨1卫,雁塔,精装,两梯四户,钢混结构,198.0,平层,20593.0,普通住宅,满两年
129.2,板楼,南 北,有,高楼层 (共9层),国际港务区,集中供暖,101117588605,3室2厅1厨2卫,灞桥,简装,一梯两户,钢混结构,350.0,平层,27090.0,普通住宅,未满两年
59.97,塔楼,南,有,中楼层 (共26层),曲江,集中供暖,101117588814,1室1厅1厨1卫,雁塔,简装,三梯二十九户,钢混结构,100.0,平层,16676.0,普通住宅,满五年
110.81,塔楼,东南,有,高楼层 (共24层),经开南,集中供暖,101117588833,2室1厅0厨1卫,未央,精装,两梯十七户,钢混结构,110.0,平层,9927.0,商住两用,未满两年
31.0,塔楼,南 北,有,高楼层 (共9层),高陵,自供暖,101117588878,1室1厅1厨1卫,高陵,精装,一梯十五户,钢混结构,30.0,复式,9678.0,普通住宅,
145.42,塔楼,南,,低楼层 (共1层),城东,集中供暖,101117586136,1室0厅0厨0卫,碑林,其他,一梯三户,混合结构,145.0,,9972.0,底商,满五年
67.22,板塔结合,南,有,高楼层 (共24层),经开北,集中供暖,101117586145,1室2厅1厨1卫,未央,简装,两梯四户,钢混结构,145.0,平层,21571.0,普通住宅,满两年
91.65,板楼,东 南,有,中楼层 (共28层),经开南,集中供暖,101117586178,2室1厅1厨1卫,未央,其他,两梯六户,钢混结构,135.0,平层,14730.0,普通住宅,满五年
124.99,板塔结合,南,有,中楼层 (共24层),高陵,集中供暖,101117586259,3室1厅1厨2卫,高陵,其他,两梯四户,钢混结构,125.0,平层,10001.0,普通住宅,满两年
116.85,板楼,南 北,有,中楼层 (共34层),广泰门,集中供暖,101117586323,3室2厅1厨2卫,未央,其他,两梯四户,钢混结构,221.0,平层,18914.0,普通住宅,满两年
79.3,塔楼,西,有,低楼层 (共33层),城南,集中供暖,101117586352,2室1厅1厨1卫,雁塔,简装,三梯十户,钢混结构,148.0,平层,18664.0,普通住宅,满五年
15.0,,南,,地下室 (共0层),雁南,,101117586426,,雁塔,,,,15.0,,10000.0,车库,
80.83,板塔结合,南,有,高楼层 (共32层),城北,自供暖,101117586526,2室1厅1厨1卫,莲湖,简装,两梯六户,框架结构,109.0,平层,13486.0,普通住宅,满两年
141.86,板楼,南 北,有,中楼层 (共30层),长安,集中供暖,101117586577,4室1厅1厨2卫,长安,精装,两梯三户,框架结构,285.0,平层,20091.0,普通住宅,满两年
90.59,板塔结合,南,有,低楼层 (共26层),曲江,集中供暖,101117586606,2室2厅1厨1卫,雁塔,其他,两梯四户,钢混结构,228.0,平层,25169.0,普通住宅,满五年
45.58,板塔结合,南,无,高楼层 (共6层),城西,自供暖,101117586628,1室1厅1厨1卫,莲湖,其他,一梯一户,混合结构,55.0,平层,12067.0,普通住宅,满两年
49.0,塔楼,南,有,中楼层 (共27层),城北,集中供暖,101117586670,1室0厅0厨1卫,未央,其他,三梯三十二户,钢混结构,70.0,平层,14286.0,普通住宅,满五年
138.9,板楼,南 北,有,高楼层 (共33层),鱼化寨,集中供暖,101117586677,3室2厅1厨2卫,雁塔,其他,两梯四户,钢混结构,316.0,平层,22751.0,普通住宅,满五年
86.97,板塔结合,北,有,高楼层 (共32层),锦业路,集中供暖,101117586736,2室2厅1厨1卫,雁塔,精装,三梯十户,钢混结构,86.0,平层,9889.0,商住两用,未满两年
53.28,板塔结合,北,有,低楼层 (共32层),经开北,集中供暖,101117586933,1室1厅1厨1卫,未央,简装,两梯六户,钢混结构,118.0,平层,22148.0,普通住宅,满五年
96.0,,南 北,,高楼层 (共33层),西咸,集中供暖,101117586941,2室2厅1厨1卫,高陵,简装,一梯两户,钢混结构,72.0,平层,7500.0,普通住宅,
43.9,塔楼,南 北,有,高楼层 (共16层),高陵,自供暖,101117584651,2室1厅1厨2卫,高陵,毛坯,两梯十一户,钢混结构,42.0,跃层,9568.0,普通住宅,
101.08,板楼,南 北,有,高楼层 (共18层),城西,集中供暖,101117584691,3室2厅1厨1卫,未央,精装,两梯两户,钢混结构,180.0,平层,17808.0,普通住宅,未满两年
91.68,塔楼,南,有,高楼层 (共33层),城西,集中供暖,101117584705,2室2厅1厨1卫,莲湖,精装,三梯十一户,钢混结构,141.5,平层,15435.0,普通住宅,未满两年
62.17,塔楼,北,有,低楼层 (共33层),雁南,集中供暖,101117584814,2室1厅1厨1卫,雁塔,简装,两梯六户,钢混结构,109.0,平层,17533.0,普通住宅,满五年
53.65,板塔结合,西,有,低楼层 (共18层),浐河西路,自供暖,101117584843,2室1厅1厨0卫,未央,精装,三梯四十八户,钢混结构,70.0,复式,13048.0,商住两用,满两年
91.29,塔楼,南,有,低楼层 (共26层),城北,集中供暖,101117584878,2室2厅1厨1卫,未央,其他,两梯八户,钢混结构,120.0,平层,13145.0,普通住宅,满五年
98.33,板楼,南,有,低楼层 (共25层),陕西大会堂,集中供暖,101117584913,2室2厅1厨1卫,雁塔,精装,两梯四户,钢混结构,240.0,平层,24408.0,普通住宅,满五年
128.08,板楼,南 北,,低楼层 (共14层),临潼,集中供暖,101117584998,3室2厅1厨2卫,临潼,精装,一梯两户,钢混结构,185.0,平层,14445.0,普通住宅,未满两年
63.0,板塔结合,南 北,有,低楼层 (共6层),西咸,自供暖,101117585050,2室1厅1厨1卫,未央,精装,一梯三户,砖混结构,53.0,平层,8413.0,普通住宅,满两年
111.0,板塔结合,南 北,有,低楼层 (共27层),经开北,集中供暖,101117585054,3室2厅1厨2卫,未央,精装,两梯四户,钢混结构,170.0,平层,15316.0,普通住宅,满五年
148.0,板楼,南 北,,中楼层 (共9层),临潼,集中供暖,101117585080,4室2厅1厨2卫,临潼,其他,一梯两户,钢混结构,160.0,平层,10811.0,普通住宅,未满两年
116.08,板楼,南 北,无,低楼层 (共7层),城西,集中供暖,101117585134,3室2厅1厨1卫,莲湖,其他,一梯三户,钢混结构,142.0,平层,12233.0,普通住宅,满五年
61.41,板塔结合,西北,有,高楼层 (共29层),城北,集中供暖,101117585156,1室1厅1厨1卫,莲湖,简装,七梯三十户,钢混结构,88.0,平层,14330.0,商住两用,未满两年
111.44,板楼,东南,有,高楼层 (共33层),经开南,集中供暖,101117585253,3室2厅1厨2卫,未央,其他,三梯八户,钢混结构,150.0,平层,13461.0,普通住宅,满两年
62.29,板楼,南 北,,高楼层 (共5层),城北,集中供暖,101117585252,2室1厅1厨1卫,未央,其他,一梯三户,钢混结构,50.0,平层,8027.0,普通住宅,满五年
50.55,塔楼,南,,高楼层 (共28层),城西,集中供暖,101117585300,1室1厅1厨1卫,莲湖,其他,一梯二十一户,钢混结构,65.0,平层,12859.0,商住两用,未满两年
